view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,40,23.64283784465867,0.6941649489890733,0.0657443031668663,0.04503254219889641,12.909091980498328,0.1166914678255119,0.2262275069952011,0.17277933657169342
30,41,23.07275559149557,0.7308395724541045,0.07020406424999237,0.04163509979844093,12.737489431044466,0.13574080157389903,0.23074142634868622,0.1756526678800583
30,42,23.489508400145958,0.745652637193066,0.06691516935825348,0.0433405376970768,12.217055425624881,0.09779311792456391,0.24498936533927917,0.19210726022720337
30,43,22.550843505317264,0.5825905889465703,0.07455174624919891,0.055460087954998016,12.368436719472388,0.11922340199523541,0.2407565712928772,0.18595632910728455
30,44,23.91709554880732,0.7522334431361504,0.0637008473277092,0.03863462060689926,12.651744137219282,0.11226895506890422,0.2330305129289627,0.17725542187690735
30,45,22.200396463457444,0.6869896511103616,0.07762116193771362,0.048198044300079346,12.238950182898005,0.1348725138277914,0.24437260627746582,0.180546373128891
30,46,22.436777640300576,0.6956185440237386,0.07553724199533463,0.04678161069750786,12.151494221771575,0.11994309787228473,0.246845543384552,0.1889621466398239
30,47,23.418907347930027,0.7375416505608784,0.0674612894654274,0.04384564608335495,12.116668673107148,0.09788179750272676,0.24783724546432495,0.19398674368858337
30,48,24.242468889840186,0.6307267377665564,0.06135876104235649,0.045743297785520554,12.757773691613714,0.09269214984284857,0.23020316660404205,0.18174052238464355
30,49,22.06477117382082,0.6762854239206914,0.07884268462657928,0.049088284373283386,11.927679298569043,0.11701624758843245,0.2532888352870941,0.18920746445655823
30,50,22.53601291544506,0.5810008121724834,0.07467915117740631,0.055193353444337845,12.384317643397695,0.12182551370828003,0.24031680822372437,0.1843191236257553
30,51,23.166262235022202,0.6169542023762172,0.06945233792066574,0.051451101899147034,12.446907498703023,0.112967870587348,0.23859131336212158,0.18730074167251587
30,52,23.238106971663886,0.7354913113849721,0.06888023763895035,0.0416051521897316,12.727659534853684,0.13654723616737868,0.23100267350673676,0.1750544160604477
30,53,22.96807416837162,0.7140398433007813,0.07105527818202972,0.04420725256204605,12.519612370957942,0.12457118496184971,0.2366025149822235,0.1819237917661667
30,54,22.407573312919222,0.7087431445044861,0.07579164206981659,0.04770905524492264,12.453829324150254,0.1216949381029612,0.23840124905109406,0.17595481872558594
30,55,23.202098255040863,0.7273150366903842,0.0691663920879364,0.043497443199157715,12.11419736683343,0.10665330058955148,0.24790775775909424,0.1961621642112732
30,56,22.123885976223757,0.6833381398476847,0.07830791920423508,0.047963473945856094,12.070483435860158,0.13418483017460378,0.2491585612297058,0.19164220988750458
30,57,21.84200787102068,0.6697195168049319,0.08089088648557663,0.050483062863349915,12.184983064579043,0.13263810082268815,0.245895653963089,0.182405024766922
30,58,22.431886473971147,0.6887250736123748,0.07557979226112366,0.046672653406858444,12.566628977605648,0.14223030662841793,0.23532527685165405,0.17492921650409698
30,59,22.2757161481561,0.6742756180535215,0.07695098221302032,0.04794780910015106,11.933556576624406,0.12467390057944024,0.25311750173568726,0.19693294167518616
